SaleID,Date,CustomerID,ProductID,Quantity,Channel,City
S07495,2024-11-29,CUST-130,PROD-010,117,Modern Trade,Depok
S07496,2024-06-21,CUST-157,PROD-021,140,Traditional Trade,Subang
S07497,2024-11-13,CUST-144,PROD-015,95,Traditional Trade,Banjar
S07498,2024-11-01,CUST-163,PROD-015,128,Traditional Trade,Tasikmalaya Kab.
S07499,2024-05-10,CUST-111,PROD-011,219,Distributor,Sukabumi
S07500,2024-03-19,CUST-062,PROD-040,12,E-commerce,Ciamis
S07501,2024-05-07,CUST-107,PROD-037,5,Traditional Trade,Karawang
S07502,2024-11-09,CUST-106,PROD-020,58,Distributor,Purwakarta
S07503,2024-03-18,CUST-132,PROD-034,47,E-commerce,Cimahi
S07504,2024-07-02,CUST-113,PROD-022,289,Modern Trade,Bandung
S07505,2024-11-03,CUST-068,PROD-018,34,E-commerce,Bogor
S07506,2024-04-20,CUST-179,PROD-016,85,Distributor,Depok
S07507,2024-08-17,CUST-089,PROD-005,13,Modern Trade,Purwakarta
S07508,2024-03-23,CUST-161,PROD-001,96,Modern Trade,Purwakarta
S07509,2024-02-11,CUST-078,PROD-019,273,Modern Trade,Sukabumi Kab.
S07510,2024-10-29,CUST-152,PROD-010,140,Distributor,Bogor
S07511,2024-02-07,CUST-075,PROD-021,344,Distributor,Bandung Barat
S07512,2024-03-29,CUST-025,PROD-013,62,Traditional Trade,Bandung Barat
S07513,2024-11-18,CUST-156,PROD-024,12,E-commerce,Kuningan
S07514,2024-04-18,CUST-007,PROD-023,181,Modern Trade,Depok
S07515,2024-12-23,CUST-113,PROD-023,269,Modern Trade,Bandung
S07516,2024-12-25,CUST-036,PROD-011,29,Traditional Trade,Sukabumi Kab.
S07517,2024-03-29,CUST-010,PROD-002,6,E-commerce,Kuningan
S07518,2024-01-16,CUST-113,PROD-006,76,Modern Trade,Bandung
S07519,2024-09-13,CUST-036,PROD-011,122,Traditional Trade,Sukabumi Kab.
S07520,2024-06-03,CUST-018,PROD-015,28,Traditional Trade,Bogor
S07521,2024-02-08,CUST-134,PROD-009,10,Traditional Trade,Bandung Barat
S07522,2024-09-14,CUST-135,PROD-012,106,Modern Trade,Bandung
S07523,2024-01-12,CUST-102,PROD-036,8,E-commerce,Tasikmalaya Kab.
S07524,2024-11-22,CUST-140,PROD-028,33,E-commerce,Bekasi
S07525,2024-02-22,CUST-169,PROD-023,128,Traditional Trade,Ciamis
S07526,2024-02-17,CUST-191,PROD-027,307,Distributor,Ciamis
S07527,2024-03-04,CUST-025,PROD-024,42,Traditional Trade,Bandung Barat
S07528,2024-12-19,CUST-181,PROD-014,40,E-commerce,Garut
S07529,2024-09-06,CUST-033,PROD-035,105,Distributor,Majalengka
S07530,2024-11-01,CUST-087,PROD-027,152,Distributor,Subang
S07531,2024-05-02,CUST-073,PROD-021,39,E-commerce,Cimahi
S07532,2024-04-15,CUST-006,PROD-013,25,Traditional Trade,Pangandaran
S07533,2024-03-20,CUST-190,PROD-008,18,E-commerce,Cirebon Kab.
S07534,2024-06-15,CUST-194,PROD-034,300,Modern Trade,Kuningan
S07535,2024-07-13,CUST-137,PROD-023,11,E-commerce,Kuningan
S07536,2024-08-13,CUST-067,PROD-009,11,E-commerce,Purwakarta
S07537,2024-03-26,CUST-144,PROD-001,71,Traditional Trade,Banjar
S07538,2024-12-16,CUST-093,PROD-036,237,Distributor,Tasikmalaya
S07539,2024-03-03,CUST-108,PROD-016,127,Traditional Trade,Bandung
S07540,2024-12-21,CUST-183,PROD-025,46,Traditional Trade,Bandung Barat
S07541,2024-01-06,CUST-168,PROD-018,30,E-commerce,Majalengka
S07542,2024-06-15,CUST-026,PROD-034,2,E-commerce,Pangandaran
S07543,2024-04-14,CUST-038,PROD-038,299,Distributor,Purwakarta
S07544,2024-06-02,CUST-163,PROD-003,85,Traditional Trade,Tasikmalaya Kab.
S07545,2024-07-21,CUST-196,PROD-020,45,Traditional Trade,Depok
S07546,2024-05-25,CUST-187,PROD-019,29,Modern Trade,Pangandaran
S07547,2024-05-13,CUST-142,PROD-013,58,Distributor,Cirebon Kab.
S07548,2024-09-27,CUST-175,PROD-017,133,Modern Trade,Purwakarta
S07549,2024-09-03,CUST-103,PROD-014,149,Traditional Trade,Tasikmalaya
S07550,2024-11-11,CUST-199,PROD-030,82,Traditional Trade,Tasikmalaya
S07551,2024-03-24,CUST-200,PROD-022,18,E-commerce,Garut Kab.
S07552,2024-08-05,CUST-042,PROD-029,22,Traditional Trade,Kuningan
S07553,2024-07-27,CUST-179,PROD-002,285,Distributor,Depok
S07554,2024-04-24,CUST-147,PROD-008,50,E-commerce,Bandung
S07555,2024-06-17,CUST-066,PROD-014,209,Modern Trade,Cimahi
S07556,2024-04-09,CUST-175,PROD-034,291,Modern Trade,Purwakarta
S07557,2024-02-23,CUST-193,PROD-013,261,Modern Trade,Tasikmalaya Kab.
S07558,2024-03-14,CUST-042,PROD-010,88,Traditional Trade,Kuningan
S07559,2024-02-09,CUST-038,PROD-008,288,Distributor,Purwakarta
S07560,2024-09-01,CUST-141,PROD-007,318,Distributor,Bogor
S07561,2024-08-24,CUST-106,PROD-013,168,Distributor,Purwakarta
S07562,2024-12-17,CUST-172,PROD-026,450,Distributor,Kuningan
S07563,2024-09-25,CUST-152,PROD-032,420,Distributor,Bogor
S07564,2024-01-20,CUST-096,PROD-019,331,Distributor,Indramayu
S07565,2024-11-26,CUST-158,PROD-015,138,Traditional Trade,Depok
S07566,2024-11-20,CUST-070,PROD-002,85,Traditional Trade,Majalengka
S07567,2024-05-30,CUST-038,PROD-037,437,Distributor,Purwakarta
S07568,2024-07-27,CUST-097,PROD-019,93,Traditional Trade,Karawang
S07569,2024-12-24,CUST-108,PROD-033,11,Traditional Trade,Bandung
S07570,2024-07-05,CUST-119,PROD-039,21,Traditional Trade,Majalengka
S07571,2024-12-03,CUST-151,PROD-033,90,Traditional Trade,Subang
S07572,2024-02-01,CUST-074,PROD-001,28,E-commerce,Bogor Kab.
S07573,2024-03-08,CUST-057,PROD-039,15,Modern Trade,Tasikmalaya Kab.
S07574,2024-05-28,CUST-110,PROD-028,83,Modern Trade,Depok
S07575,2024-07-27,CUST-079,PROD-017,50,E-commerce,Bogor Kab.
S07576,2024-11-06,CUST-151,PROD-006,60,Traditional Trade,Subang
S07577,2024-12-28,CUST-036,PROD-020,43,Traditional Trade,Sukabumi Kab.
S07578,2024-04-29,CUST-057,PROD-013,247,Modern Trade,Tasikmalaya Kab.
S07579,2024-01-19,CUST-129,PROD-012,26,Traditional Trade,Sukabumi
S07580,2024-11-01,CUST-200,PROD-030,41,E-commerce,Garut Kab.
S07581,2024-08-03,CUST-003,PROD-021,26,E-commerce,Purwakarta
S07582,2024-03-10,CUST-014,PROD-002,14,Traditional Trade,Pangandaran
S07583,2024-06-20,CUST-034,PROD-018,267,Modern Trade,Garut Kab.
S07584,2024-10-02,CUST-070,PROD-028,52,Traditional Trade,Majalengka
S07585,2024-10-17,CUST-069,PROD-004,347,Distributor,Subang
S07586,2024-06-22,CUST-179,PROD-006,188,Distributor,Depok
S07587,2024-04-07,CUST-104,PROD-038,10,E-commerce,Karawang
S07588,2024-12-24,CUST-029,PROD-009,144,Traditional Trade,Tasikmalaya Kab.
S07589,2024-08-25,CUST-048,PROD-020,146,Traditional Trade,Depok
S07590,2024-05-09,CUST-094,PROD-030,335,Distributor,Cimahi
S07591,2024-04-01,CUST-079,PROD-037,41,E-commerce,Bogor Kab.
S07592,2024-09-26,CUST-117,PROD-038,13,E-commerce,Cirebon
S07593,2024-03-22,CUST-144,PROD-004,42,Traditional Trade,Banjar
S07594,2024-03-03,CUST-185,PROD-038,79,Traditional Trade,Karawang
S07595,2024-07-04,CUST-138,PROD-013,184,Modern Trade,Kuningan
S07596,2024-04-03,CUST-147,PROD-035,39,E-commerce,Bandung
S07597,2024-08-12,CUST-067,PROD-030,43,E-commerce,Purwakarta
S07598,2024-02-14,CUST-164,PROD-004,77,Traditional Trade,Sukabumi Kab.
S07599,2024-08-22,CUST-132,PROD-025,48,E-commerce,Cimahi
S07600,2024-04-01,CUST-075,PROD-031,412,Distributor,Bandung Barat
S07601,2024-01-01,CUST-161,PROD-012,98,Modern Trade,Purwakarta
S07602,2024-02-17,CUST-028,PROD-015,282,Modern Trade,Cirebon Kab.
S07603,2024-12-11,CUST-121,PROD-026,6,E-commerce,Bogor
S07604,2024-11-21,CUST-009,PROD-010,147,Traditional Trade,Garut
S07605,2024-03-20,CUST-134,PROD-012,99,Traditional Trade,Bandung Barat
S07606,2024-10-21,CUST-123,PROD-022,28,E-commerce,Bandung
S07607,2024-08-05,CUST-049,PROD-040,210,Modern Trade,Pangandaran
S07608,2024-12-23,CUST-091,PROD-021,169,Modern Trade,Subang
S07609,2024-04-25,CUST-125,PROD-035,19,E-commerce,Bekasi
S07610,2024-08-31,CUST-076,PROD-007,221,Distributor,Bekasi Kab.
S07611,2024-01-25,CUST-150,PROD-018,74,Traditional Trade,Purwakarta
S07612,2024-05-01,CUST-104,PROD-027,12,E-commerce,Karawang
S07613,2024-12-21,CUST-176,PROD-035,154,Modern Trade,Cirebon
S07614,2024-07-08,CUST-149,PROD-002,39,E-commerce,Bekasi
S07615,2024-04-03,CUST-033,PROD-032,492,Distributor,Majalengka
S07616,2024-02-15,CUST-184,PROD-015,440,Distributor,Sukabumi Kab.
S07617,2024-09-12,CUST-157,PROD-024,67,Traditional Trade,Subang
S07618,2024-08-18,CUST-053,PROD-020,121,Traditional Trade,Bogor Kab.
S07619,2024-04-25,CUST-040,PROD-010,194,Modern Trade,Garut
S07620,2024-12-17,CUST-018,PROD-024,57,Traditional Trade,Bogor
S07621,2024-01-09,CUST-175,PROD-024,197,Modern Trade,Purwakarta
S07622,2024-04-07,CUST-013,PROD-024,92,Distributor,Cianjur
S07623,2024-12-08,CUST-155,PROD-040,250,Distributor,Tasikmalaya Kab.
S07624,2024-04-11,CUST-190,PROD-034,39,E-commerce,Cirebon Kab.
S07625,2024-03-24,CUST-074,PROD-040,4,E-commerce,Bogor Kab.
S07626,2024-07-06,CUST-096,PROD-011,289,Distributor,Indramayu
S07627,2024-11-08,CUST-105,PROD-026,255,Distributor,Sukabumi
S07628,2024-02-09,CUST-173,PROD-001,103,Modern Trade,Depok
S07629,2024-12-14,CUST-131,PROD-030,111,Traditional Trade,Sukabumi
S07630,2024-10-29,CUST-150,PROD-018,95,Traditional Trade,Purwakarta
S07631,2024-03-06,CUST-155,PROD-026,398,Distributor,Tasikmalaya Kab.
S07632,2024-09-16,CUST-183,PROD-009,117,Traditional Trade,Bandung Barat
S07633,2024-04-28,CUST-067,PROD-009,30,E-commerce,Purwakarta
S07634,2024-05-05,CUST-033,PROD-001,395,Distributor,Majalengka
S07635,2024-10-23,CUST-002,PROD-007,30,E-commerce,Ciamis
S07636,2024-12-20,CUST-075,PROD-016,484,Distributor,Bandung Barat
S07637,2024-02-17,CUST-174,PROD-038,443,Distributor,Karawang
S07638,2024-05-16,CUST-074,PROD-011,12,E-commerce,Bogor Kab.
S07639,2024-06-15,CUST-161,PROD-025,176,Modern Trade,Purwakarta
S07640,2024-04-26,CUST-186,PROD-029,142,Traditional Trade,Tasikmalaya
S07641,2024-04-22,CUST-135,PROD-019,219,Modern Trade,Bandung
S07642,2024-01-21,CUST-143,PROD-018,305,Distributor,Cimahi
S07643,2024-09-02,CUST-026,PROD-029,9,E-commerce,Pangandaran
S07644,2024-05-26,CUST-139,PROD-016,14,Traditional Trade,Cianjur
S07645,2024-03-09,CUST-128,PROD-040,40,E-commerce,Tasikmalaya Kab.
S07646,2024-11-06,CUST-166,PROD-008,160,Modern Trade,Garut
S07647,2024-11-02,CUST-027,PROD-034,244,Modern Trade,Bandung
S07648,2024-06-17,CUST-135,PROD-006,225,Modern Trade,Bandung
S07649,2024-04-05,CUST-129,PROD-030,145,Traditional Trade,Sukabumi
S07650,2024-08-16,CUST-021,PROD-034,118,Modern Trade,Bandung Barat
S07651,2024-04-03,CUST-079,PROD-021,25,E-commerce,Bogor Kab.
S07652,2024-03-20,CUST-158,PROD-012,48,Traditional Trade,Depok
S07653,2024-09-26,CUST-094,PROD-006,398,Distributor,Cimahi
S07654,2024-01-16,CUST-008,PROD-039,129,Modern Trade,Tasikmalaya Kab.
S07655,2024-02-06,CUST-083,PROD-006,377,Distributor,Cirebon Kab.
S07656,2024-01-03,CUST-003,PROD-004,34,E-commerce,Purwakarta
S07657,2024-02-27,CUST-055,PROD-009,219,Modern Trade,Subang
S07658,2024-01-27,CUST-143,PROD-005,476,Distributor,Cimahi
S07659,2024-12-30,CUST-036,PROD-010,36,Traditional Trade,Sukabumi Kab.
S07660,2024-04-03,CUST-006,PROD-008,78,Traditional Trade,Pangandaran
S07661,2024-02-25,CUST-121,PROD-023,34,E-commerce,Bogor
S07662,2024-03-21,CUST-042,PROD-004,127,Traditional Trade,Kuningan
S07663,2024-12-12,CUST-050,PROD-037,196,Distributor,Sukabumi
S07664,2024-07-01,CUST-112,PROD-007,88,Traditional Trade,Cianjur
S07665,2024-04-23,CUST-146,PROD-006,34,E-commerce,Bogor
S07666,2024-11-23,CUST-050,PROD-015,236,Distributor,Sukabumi
S07667,2024-05-01,CUST-030,PROD-035,38,E-commerce,Banjar
S07668,2024-04-15,CUST-039,PROD-032,85,Traditional Trade,Purwakarta
S07669,2024-03-13,CUST-116,PROD-014,44,E-commerce,Cianjur
S07670,2024-04-26,CUST-140,PROD-035,5,E-commerce,Bekasi
S07671,2024-04-10,CUST-059,PROD-011,2,E-commerce,Tasikmalaya Kab.
S07672,2024-08-30,CUST-076,PROD-010,346,Distributor,Bekasi Kab.
S07673,2024-04-03,CUST-172,PROD-017,83,Distributor,Kuningan
S07674,2024-07-24,CUST-132,PROD-013,20,E-commerce,Cimahi
S07675,2024-01-26,CUST-164,PROD-034,70,Traditional Trade,Sukabumi Kab.
S07676,2024-03-09,CUST-048,PROD-005,96,Traditional Trade,Depok
S07677,2024-05-08,CUST-142,PROD-010,195,Distributor,Cirebon Kab.
S07678,2024-12-12,CUST-081,PROD-032,53,Modern Trade,Sumedang
S07679,2024-04-26,CUST-049,PROD-012,300,Modern Trade,Pangandaran
S07680,2024-08-25,CUST-067,PROD-013,15,E-commerce,Purwakarta
S07681,2024-03-25,CUST-077,PROD-021,268,Modern Trade,Banjar
S07682,2024-02-17,CUST-137,PROD-033,19,E-commerce,Kuningan
S07683,2024-01-23,CUST-021,PROD-032,224,Modern Trade,Bandung Barat
S07684,2024-04-07,CUST-105,PROD-012,260,Distributor,Sukabumi
S07685,2024-02-28,CUST-072,PROD-035,430,Distributor,Sumedang
S07686,2024-03-04,CUST-016,PROD-036,18,E-commerce,Cimahi
S07687,2024-10-12,CUST-144,PROD-038,87,Traditional Trade,Banjar
S07688,2024-01-07,CUST-028,PROD-028,14,Modern Trade,Cirebon Kab.
S07689,2024-07-16,CUST-179,PROD-013,360,Distributor,Depok
S07690,2024-04-26,CUST-184,PROD-012,318,Distributor,Sukabumi Kab.
S07691,2024-06-25,CUST-080,PROD-022,211,Distributor,Banjar
S07692,2024-07-18,CUST-057,PROD-002,225,Modern Trade,Tasikmalaya Kab.
S07693,2024-04-09,CUST-110,PROD-029,283,Modern Trade,Depok
S07694,2024-04-05,CUST-052,PROD-013,373,Distributor,Sumedang
S07695,2024-09-27,CUST-174,PROD-035,149,Distributor,Karawang
S07696,2024-11-22,CUST-166,PROD-013,180,Modern Trade,Garut
S07697,2024-03-09,CUST-084,PROD-034,261,Modern Trade,Bandung Barat
S07698,2024-02-07,CUST-048,PROD-019,42,Traditional Trade,Depok
S07699,2024-11-30,CUST-127,PROD-009,145,Traditional Trade,Depok
S07700,2024-04-19,CUST-169,PROD-031,129,Traditional Trade,Ciamis
S07701,2024-07-13,CUST-098,PROD-033,287,Modern Trade,Sumedang
S07702,2024-04-21,CUST-118,PROD-027,29,E-commerce,Garut
S07703,2024-02-17,CUST-187,PROD-002,146,Modern Trade,Pangandaran
S07704,2024-07-29,CUST-093,PROD-015,415,Distributor,Tasikmalaya
S07705,2024-07-03,CUST-067,PROD-019,44,E-commerce,Purwakarta
S07706,2024-03-12,CUST-074,PROD-031,4,E-commerce,Bogor Kab.
S07707,2024-06-03,CUST-084,PROD-016,113,Modern Trade,Bandung Barat
S07708,2024-10-30,CUST-194,PROD-015,255,Modern Trade,Kuningan
S07709,2024-07-29,CUST-155,PROD-006,214,Distributor,Tasikmalaya Kab.
S07710,2024-02-06,CUST-160,PROD-014,136,Traditional Trade,Sukabumi
S07711,2024-07-12,CUST-184,PROD-027,345,Distributor,Sukabumi Kab.
S07712,2024-09-11,CUST-010,PROD-038,16,E-commerce,Kuningan
S07713,2024-10-28,CUST-168,PROD-019,11,E-commerce,Majalengka
S07714,2024-08-12,CUST-145,PROD-037,30,Traditional Trade,Garut Kab.
S07715,2024-02-27,CUST-186,PROD-004,99,Traditional Trade,Tasikmalaya
S07716,2024-09-15,CUST-118,PROD-026,34,E-commerce,Garut
S07717,2024-08-30,CUST-097,PROD-009,107,Traditional Trade,Karawang
S07718,2024-01-10,CUST-006,PROD-040,129,Traditional Trade,Pangandaran
S07719,2024-05-11,CUST-167,PROD-015,11,Modern Trade,Depok
S07720,2024-04-14,CUST-018,PROD-037,95,Traditional Trade,Bogor
S07721,2024-08-27,CUST-072,PROD-004,94,Distributor,Sumedang
S07722,2024-03-15,CUST-089,PROD-026,12,Modern Trade,Purwakarta
S07723,2024-07-29,CUST-042,PROD-018,84,Traditional Trade,Kuningan
S07724,2024-12-05,CUST-004,PROD-035,73,Modern Trade,Cirebon
S07725,2024-10-31,CUST-020,PROD-029,139,Traditional Trade,Pangandaran
S07726,2024-12-08,CUST-028,PROD-024,300,Modern Trade,Cirebon Kab.
S07727,2024-12-25,CUST-168,PROD-004,22,E-commerce,Majalengka
S07728,2024-01-05,CUST-193,PROD-021,185,Modern Trade,Tasikmalaya Kab.
S07729,2024-08-10,CUST-104,PROD-039,32,E-commerce,Karawang
S07730,2024-05-11,CUST-044,PROD-007,291,Modern Trade,Tasikmalaya
S07731,2024-11-19,CUST-023,PROD-023,124,Traditional Trade,Cirebon Kab.
S07732,2024-03-24,CUST-185,PROD-040,10,Traditional Trade,Karawang
S07733,2024-12-26,CUST-047,PROD-021,183,Modern Trade,Garut
S07734,2024-08-07,CUST-013,PROD-001,488,Distributor,Cianjur
S07735,2024-10-29,CUST-144,PROD-025,122,Traditional Trade,Banjar
S07736,2024-02-02,CUST-183,PROD-031,89,Traditional Trade,Bandung Barat
S07737,2024-03-06,CUST-095,PROD-038,22,E-commerce,Pangandaran
S07738,2024-10-10,CUST-193,PROD-005,130,Modern Trade,Tasikmalaya Kab.
S07739,2024-01-09,CUST-016,PROD-031,1,E-commerce,Cimahi
S07740,2024-11-06,CUST-119,PROD-001,24,Traditional Trade,Majalengka
S07741,2024-01-06,CUST-165,PROD-030,33,Traditional Trade,Karawang
S07742,2024-08-23,CUST-180,PROD-018,348,Distributor,Garut Kab.
S07743,2024-04-23,CUST-117,PROD-008,33,E-commerce,Cirebon
S07744,2024-08-06,CUST-010,PROD-026,45,E-commerce,Kuningan
S07745,2024-09-08,CUST-122,PROD-040,69,Traditional Trade,Bogor
S07746,2024-04-17,CUST-038,PROD-015,180,Distributor,Purwakarta
S07747,2024-02-10,CUST-044,PROD-019,29,Modern Trade,Tasikmalaya
S07748,2024-01-27,CUST-095,PROD-010,17,E-commerce,Pangandaran
S07749,2024-07-28,CUST-074,PROD-024,37,E-commerce,Bogor Kab.
S07750,2024-07-01,CUST-182,PROD-016,42,Traditional Trade,Banjar
S07751,2024-10-02,CUST-113,PROD-031,244,Modern Trade,Bandung
S07752,2024-06-26,CUST-051,PROD-016,230,Modern Trade,Depok
S07753,2024-05-17,CUST-052,PROD-016,219,Distributor,Sumedang
S07754,2024-05-02,CUST-198,PROD-028,95,Distributor,Bandung
S07755,2024-01-11,CUST-092,PROD-020,64,Traditional Trade,Kuningan
S07756,2024-04-15,CUST-059,PROD-035,32,E-commerce,Tasikmalaya Kab.
S07757,2024-12-24,CUST-013,PROD-009,318,Distributor,Cianjur
S07758,2024-11-23,CUST-169,PROD-040,35,Traditional Trade,Ciamis
S07759,2024-04-13,CUST-012,PROD-010,128,Traditional Trade,Cirebon
S07760,2024-07-28,CUST-050,PROD-018,373,Distributor,Sukabumi
S07761,2024-11-15,CUST-057,PROD-015,125,Modern Trade,Tasikmalaya Kab.
S07762,2024-05-29,CUST-178,PROD-030,66,Traditional Trade,Karawang
S07763,2024-01-07,CUST-119,PROD-032,150,Traditional Trade,Majalengka
S07764,2024-01-29,CUST-057,PROD-040,62,Modern Trade,Tasikmalaya Kab.
S07765,2024-06-27,CUST-182,PROD-027,150,Traditional Trade,Banjar
S07766,2024-12-22,CUST-194,PROD-027,60,Modern Trade,Kuningan
S07767,2024-09-06,CUST-008,PROD-019,178,Modern Trade,Tasikmalaya Kab.
S07768,2024-01-28,CUST-106,PROD-010,406,Distributor,Purwakarta
S07769,2024-03-08,CUST-191,PROD-006,406,Distributor,Ciamis
S07770,2024-10-17,CUST-137,PROD-024,3,E-commerce,Kuningan
S07771,2024-11-13,CUST-188,PROD-009,92,Modern Trade,Bekasi Kab.
S07772,2024-08-08,CUST-120,PROD-027,143,Modern Trade,Cimahi
S07773,2024-08-18,CUST-063,PROD-007,16,Traditional Trade,Purwakarta
S07774,2024-01-11,CUST-072,PROD-006,130,Distributor,Sumedang
S07775,2024-11-09,CUST-131,PROD-033,6,Traditional Trade,Sukabumi
S07776,2024-10-26,CUST-013,PROD-021,358,Distributor,Cianjur
S07777,2024-03-26,CUST-137,PROD-038,25,E-commerce,Kuningan
S07778,2024-09-14,CUST-052,PROD-017,300,Distributor,Sumedang
S07779,2024-03-15,CUST-062,PROD-031,46,E-commerce,Ciamis
S07780,2024-01-16,CUST-119,PROD-037,41,Traditional Trade,Majalengka
S07781,2024-03-11,CUST-109,PROD-011,149,Traditional Trade,Tasikmalaya
S07782,2024-03-05,CUST-008,PROD-028,65,Modern Trade,Tasikmalaya Kab.
S07783,2024-04-16,CUST-095,PROD-005,19,E-commerce,Pangandaran
S07784,2024-05-15,CUST-125,PROD-012,4,E-commerce,Bekasi
S07785,2024-06-26,CUST-173,PROD-003,112,Modern Trade,Depok
S07786,2024-06-13,CUST-053,PROD-038,53,Traditional Trade,Bogor Kab.
S07787,2024-03-29,CUST-063,PROD-002,42,Traditional Trade,Purwakarta
S07788,2024-01-12,CUST-095,PROD-026,45,E-commerce,Pangandaran
S07789,2024-08-04,CUST-081,PROD-002,117,Modern Trade,Sumedang
S07790,2024-05-01,CUST-057,PROD-012,233,Modern Trade,Tasikmalaya Kab.
S07791,2024-04-05,CUST-182,PROD-040,41,Traditional Trade,Banjar
S07792,2024-11-21,CUST-147,PROD-002,27,E-commerce,Bandung
S07793,2024-10-04,CUST-067,PROD-016,32,E-commerce,Purwakarta
S07794,2024-11-18,CUST-046,PROD-030,283,Distributor,Bekasi
S07795,2024-06-20,CUST-094,PROD-036,444,Distributor,Cimahi
S07796,2024-02-19,CUST-138,PROD-004,259,Modern Trade,Kuningan
S07797,2024-09-08,CUST-113,PROD-011,67,Modern Trade,Bandung
S07798,2024-03-12,CUST-093,PROD-024,382,Distributor,Tasikmalaya
S07799,2024-05-29,CUST-146,PROD-018,35,E-commerce,Bogor
S07800,2024-01-25,CUST-140,PROD-027,17,E-commerce,Bekasi
S07801,2024-11-08,CUST-049,PROD-037,263,Modern Trade,Pangandaran
S07802,2024-02-17,CUST-023,PROD-002,150,Traditional Trade,Cirebon Kab.
S07803,2024-12-02,CUST-062,PROD-015,37,E-commerce,Ciamis
S07804,2024-11-20,CUST-011,PROD-011,34,Traditional Trade,Cirebon
S07805,2024-06-08,CUST-073,PROD-027,26,E-commerce,Cimahi
S07806,2024-10-03,CUST-118,PROD-023,16,E-commerce,Garut
S07807,2024-08-09,CUST-184,PROD-035,124,Distributor,Sukabumi Kab.
S07808,2024-11-02,CUST-088,PROD-030,487,Distributor,Indramayu
S07809,2024-05-23,CUST-089,PROD-024,269,Modern Trade,Purwakarta
S07810,2024-10-25,CUST-055,PROD-019,13,Modern Trade,Subang
S07811,2024-06-07,CUST-153,PROD-029,468,Distributor,Bandung
S07812,2024-12-14,CUST-009,PROD-013,89,Traditional Trade,Garut
S07813,2024-06-17,CUST-012,PROD-023,67,Traditional Trade,Cirebon
S07814,2024-06-07,CUST-139,PROD-012,104,Traditional Trade,Cianjur
S07815,2024-10-24,CUST-113,PROD-029,252,Modern Trade,Bandung
S07816,2024-11-07,CUST-166,PROD-006,171,Modern Trade,Garut
S07817,2024-07-14,CUST-156,PROD-023,33,E-commerce,Kuningan
S07818,2024-03-06,CUST-008,PROD-031,187,Modern Trade,Tasikmalaya Kab.
S07819,2024-06-09,CUST-175,PROD-021,261,Modern Trade,Purwakarta
S07820,2024-12-22,CUST-036,PROD-024,46,Traditional Trade,Sukabumi Kab.
S07821,2024-10-08,CUST-125,PROD-008,50,E-commerce,Bekasi
S07822,2024-11-04,CUST-050,PROD-009,391,Distributor,Sukabumi
S07823,2024-01-13,CUST-107,PROD-022,95,Traditional Trade,Karawang
S07824,2024-06-09,CUST-009,PROD-004,32,Traditional Trade,Garut
S07825,2024-08-19,CUST-188,PROD-013,164,Modern Trade,Bekasi Kab.
S07826,2024-11-10,CUST-200,PROD-034,1,E-commerce,Garut Kab.
S07827,2024-01-19,CUST-067,PROD-003,39,E-commerce,Purwakarta
S07828,2024-11-17,CUST-053,PROD-037,95,Traditional Trade,Bogor Kab.
S07829,2024-07-12,CUST-082,PROD-028,273,Modern Trade,Tasikmalaya Kab.
S07830,2024-03-10,CUST-110,PROD-026,130,Modern Trade,Depok
S07831,2024-04-10,CUST-145,PROD-034,50,Traditional Trade,Garut Kab.
S07832,2024-04-01,CUST-053,PROD-015,28,Traditional Trade,Bogor Kab.
S07833,2024-07-05,CUST-156,PROD-008,40,E-commerce,Kuningan
S07834,2024-01-20,CUST-114,PROD-035,484,Distributor,Cirebon Kab.
S07835,2024-02-29,CUST-063,PROD-024,123,Traditional Trade,Purwakarta
S07836,2024-11-05,CUST-143,PROD-037,329,Distributor,Cimahi
S07837,2024-02-19,CUST-019,PROD-004,26,Traditional Trade,Banjar
S07838,2024-03-19,CUST-124,PROD-012,10,E-commerce,Garut Kab.
S07839,2024-06-03,CUST-086,PROD-019,72,Traditional Trade,Bogor Kab.
S07840,2024-06-29,CUST-070,PROD-015,140,Traditional Trade,Majalengka
S07841,2024-10-13,CUST-047,PROD-030,240,Modern Trade,Garut
S07842,2024-06-01,CUST-199,PROD-037,62,Traditional Trade,Tasikmalaya
S07843,2024-10-27,CUST-108,PROD-012,19,Traditional Trade,Bandung
S07844,2024-08-08,CUST-176,PROD-019,273,Modern Trade,Cirebon
S07845,2024-02-12,CUST-020,PROD-034,39,Traditional Trade,Pangandaran
S07846,2024-02-28,CUST-037,PROD-007,218,Distributor,Indramayu
S07847,2024-05-26,CUST-130,PROD-028,57,Modern Trade,Depok
S07848,2024-05-02,CUST-192,PROD-028,100,Traditional Trade,Cirebon
S07849,2024-10-03,CUST-036,PROD-029,75,Traditional Trade,Sukabumi Kab.
S07850,2024-07-25,CUST-133,PROD-037,93,Distributor,Cirebon Kab.
S07851,2024-04-29,CUST-064,PROD-020,101,Traditional Trade,Depok
S07852,2024-03-03,CUST-007,PROD-011,249,Modern Trade,Depok
S07853,2024-03-18,CUST-198,PROD-039,340,Distributor,Bandung
S07854,2024-07-23,CUST-120,PROD-023,292,Modern Trade,Cimahi
S07855,2024-05-18,CUST-022,PROD-020,498,Distributor,Cianjur
S07856,2024-06-28,CUST-046,PROD-020,119,Distributor,Bekasi
